0.59795
0.29707
0.26202
0.35810
0.28300
0.23699
0.28491
0.27800
0.37789
0.24700
0.35286
0.22197
0.74792
0.19002
0.37813
0.83017
0.17810
0.59199
0.22292
0.21410
0.19312
0.22006
